id_studente,materia,voto,id_docente
STU05400,Matematica,2.75,DOC0011
STU05400,Matematica,8.75,DOC0011
STU05400,Matematica,8.5,DOC0011
STU05400,Inglese,7.25,DOC0088
STU05400,Inglese,2.25,DOC0088
STU05400,Inglese,1.75,DOC0088
STU05401,Italiano,5.5,DOC0060
STU05401,Italiano,6.75,DOC0060
STU05401,Matematica,1.25,DOC0011
STU05401,Matematica,2.75,DOC0011
STU05401,Matematica,7.25,DOC0011
STU05401,Inglese,4.75,DOC0088
STU05401,Inglese,8.25,DOC0088
STU05401,Inglese,2.25,DOC0088
STU05402,Italiano,6.75,DOC0044
STU05402,Italiano,7.25,DOC0044
STU05402,Matematica,8.5,DOC0084
STU05402,Matematica,2.5,DOC0084
STU05402,Inglese,5.25,DOC0064
STU05402,Inglese,5.75,DOC0064
STU05402,Inglese,4.25,DOC0064
STU05403,Italiano,6.75,DOC0044
STU05403,Italiano,3.5,DOC0044
STU05403,Matematica,7.5,DOC0084
STU05403,Matematica,5.75,DOC0084
STU05403,Inglese,1.25,DOC0064
STU05403,Inglese,9.75,DOC0064
STU05404,Italiano,5.5,DOC0044
STU05404,Italiano,8.75,DOC0044
STU05404,Italiano,6.75,DOC0044
STU05404,Matematica,2.5,DOC0084
STU05404,Matematica,8.75,DOC0084
STU05404,Matematica,8.75,DOC0084
STU05404,Inglese,5.5,DOC0064
STU05404,Inglese,1.25,DOC0064
STU05405,Italiano,3.25,DOC0044
STU05405,Italiano,8.75,DOC0044
STU05405,Italiano,6.75,DOC0044
STU05405,Matematica,3.25,DOC0084
STU05405,Matematica,1.5,DOC0084
STU05405,Inglese,8.75,DOC0064
STU05405,Inglese,5.75,DOC0064
STU05405,Inglese,3.25,DOC0064
STU05406,Italiano,3.5,DOC0044
STU05406,Italiano,6.75,DOC0044
STU05406,Matematica,2.5,DOC0084
STU05406,Matematica,5.75,DOC0084
STU05406,Inglese,4.75,DOC0064
STU05406,Inglese,8.75,DOC0064
STU05406,Inglese,6.25,DOC0064
STU05407,Italiano,7.5,DOC0044
STU05407,Italiano,3.5,DOC0044
STU05407,Matematica,7.5,DOC0084
STU05407,Matematica,9.5,DOC0084
STU05407,Inglese,3.25,DOC0064
STU05407,Inglese,2.25,DOC0064
STU05408,Italiano,4.25,DOC0044
STU05408,Italiano,8.5,DOC0044
STU05408,Italiano,6.75,DOC0044
STU05408,Matematica,1.5,DOC0084
STU05408,Matematica,4.75,DOC0084
STU05408,Matematica,1.75,DOC0084
STU05408,Inglese,2.5,DOC0064
STU05408,Inglese,4.25,DOC0064
STU05408,Inglese,2.25,DOC0064
STU05409,Italiano,4.25,DOC0044
STU05409,Italiano,5.75,DOC0044
STU05409,Matematica,4.5,DOC0084
STU05409,Matematica,9.75,DOC0084
STU05409,Inglese,2.25,DOC0064
STU05409,Inglese,9.75,DOC0064
STU05410,Italiano,3.25,DOC0044
STU05410,Italiano,5.5,DOC0044
STU05410,Matematica,9.25,DOC0084
STU05410,Matematica,5.5,DOC0084
STU05410,Inglese,5.5,DOC0064
STU05410,Inglese,9.5,DOC0064
STU05410,Inglese,9.75,DOC0064
STU05411,Italiano,3.5,DOC0081
STU05411,Italiano,8.25,DOC0081
STU05411,Matematica,5.75,DOC0075
STU05411,Matematica,9.25,DOC0075
STU05411,Inglese,9.75,DOC0051
STU05411,Inglese,5.5,DOC0051
STU05411,Inglese,3.25,DOC0051
STU05412,Italiano,4.75,DOC0081
STU05412,Italiano,4.5,DOC0081
STU05412,Matematica,1.25,DOC0075
STU05412,Matematica,4.5,DOC0075
STU05412,Matematica,1.5,DOC0075
STU05412,Inglese,7.25,DOC0051
STU05412,Inglese,6.25,DOC0051
STU05413,Italiano,7.75,DOC0081
STU05413,Italiano,5.5,DOC0081
STU05413,Matematica,4.25,DOC0075
STU05413,Matematica,5.5,DOC0075
STU05413,Matematica,9.25,DOC0075
STU05413,Inglese,8.75,DOC0051
STU05413,Inglese,1.5,DOC0051
STU05413,Inglese,6.5,DOC0051
STU05414,Italiano,8.5,DOC0081
STU05414,Italiano,6.25,DOC0081
STU05414,Matematica,2.5,DOC0075
STU05414,Matematica,8.75,DOC0075
STU05414,Inglese,9.25,DOC0051
STU05414,Inglese,6.75,DOC0051
STU05415,Italiano,3.75,DOC0081
STU05415,Italiano,1.75,DOC0081
STU05415,Matematica,3.75,DOC0075
STU05415,Matematica,8.25,DOC0075
STU05415,Inglese,3.5,DOC0051
STU05415,Inglese,5.25,DOC0051
STU05415,Inglese,3.25,DOC0051
STU05416,Italiano,3.5,DOC0081
STU05416,Italiano,2.5,DOC0081
STU05416,Italiano,1.25,DOC0081
STU05416,Matematica,4.25,DOC0075
STU05416,Matematica,1.75,DOC0075
STU05416,Matematica,1.5,DOC0075
STU05416,Inglese,7.25,DOC0051
STU05416,Inglese,1.25,DOC0051
STU05416,Inglese,4.75,DOC0051
STU05417,Italiano,1.75,DOC0081
STU05417,Italiano,3.75,DOC0081
STU05417,Italiano,1.25,DOC0081
STU05417,Matematica,6.75,DOC0075
STU05417,Matematica,7.75,DOC0075
STU05417,Inglese,9.75,DOC0051
STU05417,Inglese,1.5,DOC0051
STU05417,Inglese,3.5,DOC0051
STU05418,Italiano,8.25,DOC0081
STU05418,Italiano,5.25,DOC0081
STU05418,Italiano,3.25,DOC0081
STU05418,Matematica,8.5,DOC0075
STU05418,Matematica,1.25,DOC0075
STU05418,Inglese,6.25,DOC0051
STU05418,Inglese,8.25,DOC0051
STU05419,Italiano,8.5,DOC0081
STU05419,Italiano,6.5,DOC0081
STU05419,Italiano,8.25,DOC0081
STU05419,Matematica,9.75,DOC0075
STU05419,Matematica,4.25,DOC0075
STU05419,Matematica,2.5,DOC0075
STU05419,Inglese,4.25,DOC0051
STU05419,Inglese,4.5,DOC0051
STU05419,Inglese,4.75,DOC0051
STU05420,Italiano,7.25,DOC0081
STU05420,Italiano,7.75,DOC0081
STU05420,Italiano,1.5,DOC0081
STU05420,Matematica,7.25,DOC0075
STU05420,Matematica,2.25,DOC0075
STU05420,Inglese,9.25,DOC0051
STU05420,Inglese,6.75,DOC0051
STU05420,Inglese,5.5,DOC0051
STU05421,Italiano,6.75,DOC0021
STU05421,Italiano,3.75,DOC0021
STU05421,Italiano,4.5,DOC0021
STU05421,Matematica,5.5,DOC0007
STU05421,Matematica,9.25,DOC0007
STU05421,Matematica,2.75,DOC0007
STU05421,Inglese,2.25,DOC0055
STU05421,Inglese,6.25,DOC0055
STU05421,Inglese,7.5,DOC0055
STU05422,Italiano,4.5,DOC0021
STU05422,Italiano,5.5,DOC0021
STU05422,Italiano,1.75,DOC0021
STU05422,Matematica,4.25,DOC0007
STU05422,Matematica,2.25,DOC0007
STU05422,Inglese,8.25,DOC0055
STU05422,Inglese,9.75,DOC0055
STU05423,Italiano,1.5,DOC0021
STU05423,Italiano,2.5,DOC0021
STU05423,Matematica,5.5,DOC0007
STU05423,Matematica,8.5,DOC0007
STU05423,Inglese,8.5,DOC0055
STU05423,Inglese,1.75,DOC0055
STU05424,Italiano,6.75,DOC0021
STU05424,Italiano,3.5,DOC0021
STU05424,Italiano,5.5,DOC0021
STU05424,Matematica,3.5,DOC0007
STU05424,Matematica,1.75,DOC0007
STU05424,Inglese,1.5,DOC0055
STU05424,Inglese,9.25,DOC0055
STU05425,Italiano,5.5,DOC0021
STU05425,Italiano,1.75,DOC0021
STU05425,Matematica,8.5,DOC0007
STU05425,Matematica,9.25,DOC0007
STU05425,Matematica,5.75,DOC0007
STU05425,Inglese,9.75,DOC0055
STU05425,Inglese,8.5,DOC0055
STU05426,Italiano,5.75,DOC0021
STU05426,Italiano,3.5,DOC0021
STU05426,Italiano,8.25,DOC0021
STU05426,Matematica,3.75,DOC0007
STU05426,Matematica,1.75,DOC0007
STU05426,Inglese,2.5,DOC0055
STU05426,Inglese,8.25,DOC0055
STU05426,Inglese,9.25,DOC0055
STU05427,Italiano,1.5,DOC0021
STU05427,Italiano,9.75,DOC0021
STU05427,Matematica,9.75,DOC0007
STU05427,Matematica,8.25,DOC0007
STU05427,Inglese,9.25,DOC0055
STU05427,Inglese,7.75,DOC0055
STU05427,Inglese,6.5,DOC0055
STU05428,Italiano,9.5,DOC0021
STU05428,Italiano,1.75,DOC0021
STU05428,Italiano,4.75,DOC0021
STU05428,Matematica,2.75,DOC0007
STU05428,Matematica,3.5,DOC0007
STU05428,Inglese,1.75,DOC0055
STU05428,Inglese,2.75,DOC0055
STU05428,Inglese,9.25,DOC0055
STU05429,Italiano,4.25,DOC0021
STU05429,Italiano,6.25,DOC0021
STU05429,Matematica,6.75,DOC0007
STU05429,Matematica,1.25,DOC0007
STU05429,Matematica,1.75,DOC0007
STU05429,Inglese,6.5,DOC0055
STU05429,Inglese,3.5,DOC0055
STU05430,Italiano,5.75,DOC0062
STU05430,Italiano,2.25,DOC0062
STU05430,Matematica,9.25,DOC0013
STU05430,Matematica,8.25,DOC0013
STU05430,Matematica,9.25,DOC0013
STU05430,Inglese,1.5,DOC0047
STU05430,Inglese,3.25,DOC0047
STU05431,Italiano,4.25,DOC0062
STU05431,Italiano,7.25,DOC0062
STU05431,Italiano,5.5,DOC0062
STU05431,Matematica,7.25,DOC0013
STU05431,Matematica,1.25,DOC0013
STU05431,Inglese,9.25,DOC0047
STU05431,Inglese,2.75,DOC0047
STU05431,Inglese,2.25,DOC0047
STU05432,Italiano,5.25,DOC0062
STU05432,Italiano,8.25,DOC0062
STU05432,Italiano,1.75,DOC0062
STU05432,Matematica,2.5,DOC0013
STU05432,Matematica,9.5,DOC0013
STU05432,Matematica,4.25,DOC0013
STU05432,Inglese,6.5,DOC0047
STU05432,Inglese,2.75,DOC0047
STU05433,Italiano,4.25,DOC0062
STU05433,Italiano,2.25,DOC0062
STU05433,Matematica,9.25,DOC0013
STU05433,Matematica,1.75,DOC0013
STU05433,Inglese,9.75,DOC0047
STU05433,Inglese,1.25,DOC0047
STU05433,Inglese,7.25,DOC0047
STU05434,Italiano,7.25,DOC0062
STU05434,Italiano,7.25,DOC0062
STU05434,Matematica,4.5,DOC0013
STU05434,Matematica,4.5,DOC0013
STU05434,Inglese,3.75,DOC0047
STU05434,Inglese,4.75,DOC0047
STU05434,Inglese,9.5,DOC0047
STU05435,Italiano,3.75,DOC0062
STU05435,Italiano,1.75,DOC0062
STU05435,Matematica,3.5,DOC0013
STU05435,Matematica,5.5,DOC0013
STU05435,Matematica,7.75,DOC0013
STU05435,Inglese,8.75,DOC0047
STU05435,Inglese,2.75,DOC0047
STU05435,Inglese,8.25,DOC0047
STU05436,Italiano,3.75,DOC0062
STU05436,Italiano,8.25,DOC0062
STU05436,Matematica,2.75,DOC0013
STU05436,Matematica,9.75,DOC0013
STU05436,Matematica,8.5,DOC0013
STU05436,Inglese,3.25,DOC0047
STU05436,Inglese,6.5,DOC0047
STU05436,Inglese,8.25,DOC0047
STU05437,Italiano,7.5,DOC0062
STU05437,Italiano,8.5,DOC0062
STU05437,Matematica,2.25,DOC0013
STU05437,Matematica,1.5,DOC0013
STU05437,Matematica,8.5,DOC0013
STU05437,Inglese,1.75,DOC0047
STU05437,Inglese,9.75,DOC0047
STU05438,Italiano,1.5,DOC0036
STU05438,Italiano,6.75,DOC0036
STU05438,Matematica,9.5,DOC0100
STU05438,Matematica,4.75,DOC0100
STU05438,Inglese,6.5,DOC0010
STU05438,Inglese,4.5,DOC0010
STU05439,Italiano,6.25,DOC0036
STU05439,Italiano,1.5,DOC0036
STU05439,Italiano,6.5,DOC0036
STU05439,Matematica,7.75,DOC0100
STU05439,Matematica,3.25,DOC0100
STU05439,Inglese,9.5,DOC0010
STU05439,Inglese,3.25,DOC0010
STU05439,Inglese,3.25,DOC0010
STU05440,Italiano,7.25,DOC0036
STU05440,Italiano,6.5,DOC0036
STU05440,Matematica,3.5,DOC0100
STU05440,Matematica,1.25,DOC0100
STU05440,Matematica,4.5,DOC0100
STU05440,Inglese,6.25,DOC0010
STU05440,Inglese,5.25,DOC0010
STU05441,Italiano,1.5,DOC0036
STU05441,Italiano,8.5,DOC0036
STU05441,Matematica,5.5,DOC0100
STU05441,Matematica,6.5,DOC0100
STU05441,Inglese,9.25,DOC0010
STU05441,Inglese,7.25,DOC0010
STU05442,Italiano,8.75,DOC0036
STU05442,Italiano,3.5,DOC0036
STU05442,Italiano,3.5,DOC0036
STU05442,Matematica,9.5,DOC0100
STU05442,Matematica,1.25,DOC0100
STU05442,Matematica,8.5,DOC0100
STU05442,Inglese,6.5,DOC0010
STU05442,Inglese,3.25,DOC0010
STU05442,Inglese,2.75,DOC0010
STU05443,Italiano,5.75,DOC0036
STU05443,Italiano,2.75,DOC0036
STU05443,Italiano,9.25,DOC0036
STU05443,Matematica,1.5,DOC0100
STU05443,Matematica,9.25,DOC0100
STU05443,Matematica,9.75,DOC0100
STU05443,Inglese,5.5,DOC0010
STU05443,Inglese,3.25,DOC0010
STU05444,Italiano,2.5,DOC0036
STU05444,Italiano,6.5,DOC0036
STU05444,Italiano,6.75,DOC0036
STU05444,Matematica,2.75,DOC0100
STU05444,Matematica,7.25,DOC0100
STU05444,Inglese,1.5,DOC0010
STU05444,Inglese,7.5,DOC0010
STU05444,Inglese,4.75,DOC0010
STU05445,Italiano,4.25,DOC0036
STU05445,Italiano,8.25,DOC0036
STU05445,Italiano,5.5,DOC0036
STU05445,Matematica,2.75,DOC0100
STU05445,Matematica,8.25,DOC0100
STU05445,Inglese,6.25,DOC0010
STU05445,Inglese,5.5,DOC0010
STU05446,Italiano,7.75,DOC0036
STU05446,Italiano,1.5,DOC0036
STU05446,Matematica,5.75,DOC0100
STU05446,Matematica,1.25,DOC0100
STU05446,Matematica,8.75,DOC0100
STU05446,Inglese,9.75,DOC0010
STU05446,Inglese,5.5,DOC0010
STU05447,Italiano,3.75,DOC0064
STU05447,Italiano,6.5,DOC0064
STU05447,Matematica,3.25,DOC0005
STU05447,Matematica,2.75,DOC0005
STU05447,Matematica,5.5,DOC0005
STU05447,Inglese,3.75,DOC0059
STU05447,Inglese,8.75,DOC0059
STU05448,Italiano,7.25,DOC0064
STU05448,Italiano,6.75,DOC0064
STU05448,Matematica,2.25,DOC0005
STU05448,Matematica,6.25,DOC0005
STU05448,Inglese,3.75,DOC0059
STU05448,Inglese,4.25,DOC0059
STU05449,Italiano,7.75,DOC0064
STU05449,Italiano,7.75,DOC0064
STU05449,Matematica,1.5,DOC0005
STU05449,Matematica,5.5,DOC0005
STU05449,Inglese,5.25,DOC0059
STU05449,Inglese,3.25,DOC0059
STU05449,Inglese,7.25,DOC0059
STU05450,Italiano,9.5,DOC0064
STU05450,Italiano,6.5,DOC0064
STU05450,Italiano,9.25,DOC0064
STU05450,Matematica,8.75,DOC0005
STU05450,Matematica,8.5,DOC0005
STU05450,Matematica,6.5,DOC0005
STU05450,Inglese,8.25,DOC0059
STU05450,Inglese,9.25,DOC0059
STU05451,Italiano,1.75,DOC0064
STU05451,Italiano,5.25,DOC0064
STU05451,Italiano,3.25,DOC0064
STU05451,Matematica,5.75,DOC0005
STU05451,Matematica,8.25,DOC0005
STU05451,Matematica,8.5,DOC0005
STU05451,Inglese,6.5,DOC0059
STU05451,Inglese,8.75,DOC0059
STU05451,Inglese,1.5,DOC0059
STU05452,Italiano,2.5,DOC0064
STU05452,Italiano,1.75,DOC0064
STU05452,Italiano,5.5,DOC0064
STU05452,Matematica,5.5,DOC0005
STU05452,Matematica,7.5,DOC0005
STU05452,Inglese,9.25,DOC0059
STU05452,Inglese,5.75,DOC0059
STU05452,Inglese,4.75,DOC0059
STU05453,Italiano,6.75,DOC0064
STU05453,Italiano,1.5,DOC0064
STU05453,Matematica,5.75,DOC0005
STU05453,Matematica,2.25,DOC0005
STU05453,Matematica,9.25,DOC0005
STU05453,Inglese,5.25,DOC0059
STU05453,Inglese,1.75,DOC0059
STU05454,Italiano,1.5,DOC0064
STU05454,Italiano,4.5,DOC0064
STU05454,Italiano,9.75,DOC0064
STU05454,Matematica,5.25,DOC0005
STU05454,Matematica,1.75,DOC0005
STU05454,Inglese,6.25,DOC0059
STU05454,Inglese,2.75,DOC0059
STU05455,Italiano,2.25,DOC0064
STU05455,Italiano,7.75,DOC0064
STU05455,Italiano,2.5,DOC0064
STU05455,Matematica,3.5,DOC0005
STU05455,Matematica,9.75,DOC0005
STU05455,Matematica,8.5,DOC0005
STU05455,Inglese,1.75,DOC0059
STU05455,Inglese,8.75,DOC0059
STU05456,Italiano,6.5,DOC0040
STU05456,Italiano,2.25,DOC0040
STU05456,Matematica,2.5,DOC0099
STU05456,Matematica,4.25,DOC0099
STU05456,Matematica,9.5,DOC0099
STU05456,Inglese,2.75,DOC0044
STU05456,Inglese,4.75,DOC0044
STU05457,Italiano,3.5,DOC0040
STU05457,Italiano,9.5,DOC0040
STU05457,Matematica,4.5,DOC0099
STU05457,Matematica,8.25,DOC0099
STU05457,Matematica,1.5,DOC0099
STU05457,Inglese,4.5,DOC0044
STU05457,Inglese,2.5,DOC0044
STU05458,Italiano,1.75,DOC0040
STU05458,Italiano,5.5,DOC0040
STU05458,Italiano,8.25,DOC0040
STU05458,Matematica,8.75,DOC0099
STU05458,Matematica,6.25,DOC0099
STU05458,Inglese,1.75,DOC0044
STU05458,Inglese,6.25,DOC0044
STU05459,Italiano,1.5,DOC0040
STU05459,Italiano,9.25,DOC0040
STU05459,Italiano,9.75,DOC0040
STU05459,Matematica,1.75,DOC0099
STU05459,Matematica,8.75,DOC0099
STU05459,Matematica,2.75,DOC0099
STU05459,Inglese,6.75,DOC0044
STU05459,Inglese,9.75,DOC0044
STU05460,Italiano,3.5,DOC0040
STU05460,Italiano,6.5,DOC0040
STU05460,Italiano,7.5,DOC0040
STU05460,Matematica,6.25,DOC0099
STU05460,Matematica,2.25,DOC0099
STU05460,Matematica,9.25,DOC0099
STU05460,Inglese,2.5,DOC0044
STU05460,Inglese,4.75,DOC0044
STU05461,Italiano,9.75,DOC0040
STU05461,Italiano,7.5,DOC0040
STU05461,Matematica,2.75,DOC0099
STU05461,Matematica,2.5,DOC0099
STU05461,Inglese,2.25,DOC0044
STU05461,Inglese,7.75,DOC0044
STU05462,Italiano,4.75,DOC0040
STU05462,Italiano,6.25,DOC0040
STU05462,Italiano,3.25,DOC0040
STU05462,Matematica,1.75,DOC0099
STU05462,Matematica,9.5,DOC0099
STU05462,Matematica,6.75,DOC0099
STU05462,Inglese,8.25,DOC0044
STU05462,Inglese,4.75,DOC0044
STU05463,Italiano,7.75,DOC0040
STU05463,Italiano,6.25,DOC0040
STU05463,Italiano,5.75,DOC0040
STU05463,Matematica,7.75,DOC0099
STU05463,Matematica,5.75,DOC0099
STU05463,Inglese,2.75,DOC0044
STU05463,Inglese,6.75,DOC0044
STU05464,Italiano,7.5,DOC0036
STU05464,Italiano,9.75,DOC0036
STU05464,Italiano,8.25,DOC0036
STU05464,Matematica,6.25,DOC0072
STU05464,Matematica,8.25,DOC0072
STU05464,Matematica,1.5,DOC0072
STU05464,Inglese,9.25,DOC0023
STU05464,Inglese,8.5,DOC0023
STU05465,Italiano,1.5,DOC0036
STU05465,Italiano,7.5,DOC0036
STU05465,Matematica,4.75,DOC0072
STU05465,Matematica,4.25,DOC0072
STU05465,Matematica,3.5,DOC0072
STU05465,Inglese,1.75,DOC0023
STU05465,Inglese,8.75,DOC0023
STU05465,Inglese,3.25,DOC0023
STU05466,Italiano,5.5,DOC0036
STU05466,Italiano,9.5,DOC0036
STU05466,Matematica,2.75,DOC0072
STU05466,Matematica,3.5,DOC0072
STU05466,Inglese,8.25,DOC0023
STU05466,Inglese,9.75,DOC0023
STU05466,Inglese,7.75,DOC0023
STU05467,Italiano,7.75,DOC0036
STU05467,Italiano,2.75,DOC0036
STU05467,Matematica,8.75,DOC0072
STU05467,Matematica,1.25,DOC0072
STU05467,Inglese,8.5,DOC0023
STU05467,Inglese,9.5,DOC0023
STU05467,Inglese,2.75,DOC0023
STU05468,Italiano,2.5,DOC0036
STU05468,Italiano,8.5,DOC0036
STU05468,Italiano,9.25,DOC0036
STU05468,Matematica,3.5,DOC0072
STU05468,Matematica,1.25,DOC0072
STU05468,Matematica,6.75,DOC0072
STU05468,Inglese,2.25,DOC0023
STU05468,Inglese,2.5,DOC0023
STU05469,Italiano,1.25,DOC0036
STU05469,Italiano,9.75,DOC0036
STU05469,Matematica,3.5,DOC0072
STU05469,Matematica,6.5,DOC0072
STU05469,Inglese,7.25,DOC0023
STU05469,Inglese,2.25,DOC0023
STU05470,Italiano,1.5,DOC0036
STU05470,Italiano,9.75,DOC0036
STU05470,Italiano,8.5,DOC0036
STU05470,Matematica,7.25,DOC0072
STU05470,Matematica,1.75,DOC0072
STU05470,Matematica,6.75,DOC0072
STU05470,Inglese,3.25,DOC0023
STU05470,Inglese,8.5,DOC0023
STU05471,Italiano,6.5,DOC0036
STU05471,Italiano,9.75,DOC0036
STU05471,Matematica,6.5,DOC0072
STU05471,Matematica,3.25,DOC0072
STU05471,Matematica,6.5,DOC0072
STU05471,Inglese,8.5,DOC0023
STU05471,Inglese,7.75,DOC0023
STU05472,Italiano,8.5,DOC0036
STU05472,Italiano,5.25,DOC0036
STU05472,Italiano,6.75,DOC0036
STU05472,Matematica,5.5,DOC0072
STU05472,Matematica,1.75,DOC0072
STU05472,Inglese,4.75,DOC0023
STU05472,Inglese,7.75,DOC0023
STU05473,Italiano,7.25,DOC0036
STU05473,Italiano,7.5,DOC0036
STU05473,Matematica,2.5,DOC0072
STU05473,Matematica,3.25,DOC0072
STU05473,Matematica,1.25,DOC0072
STU05473,Inglese,7.75,DOC0023
STU05473,Inglese,5.25,DOC0023
STU05473,Inglese,9.75,DOC0023
STU05474,Italiano,7.25,DOC0031
STU05474,Italiano,5.75,DOC0031
STU05474,Matematica,6.5,DOC0042
STU05474,Matematica,4.5,DOC0042
STU05474,Inglese,5.5,DOC0086
STU05474,Inglese,5.75,DOC0086
STU05474,Inglese,2.25,DOC0086
STU05475,Italiano,8.25,DOC0031
STU05475,Italiano,9.25,DOC0031
STU05475,Italiano,8.25,DOC0031
STU05475,Matematica,9.75,DOC0042
STU05475,Matematica,3.75,DOC0042
STU05475,Inglese,4.25,DOC0086
STU05475,Inglese,9.75,DOC0086
STU05476,Italiano,1.75,DOC0031
STU05476,Italiano,4.75,DOC0031
STU05476,Matematica,9.75,DOC0042
STU05476,Matematica,1.75,DOC0042
STU05476,Inglese,3.75,DOC0086
STU05476,Inglese,6.5,DOC0086
STU05477,Italiano,5.5,DOC0031
STU05477,Italiano,5.5,DOC0031
STU05477,Italiano,7.75,DOC0031
STU05477,Matematica,2.5,DOC0042
STU05477,Matematica,3.5,DOC0042
STU05477,Matematica,9.5,DOC0042
STU05477,Inglese,4.5,DOC0086
STU05477,Inglese,8.25,DOC0086
STU05477,Inglese,8.5,DOC0086
STU05478,Italiano,8.75,DOC0031
STU05478,Italiano,5.25,DOC0031
STU05478,Matematica,6.25,DOC0042
STU05478,Matematica,3.25,DOC0042
STU05478,Matematica,4.25,DOC0042
STU05478,Inglese,6.25,DOC0086
STU05478,Inglese,3.75,DOC0086
STU05479,Italiano,5.5,DOC0031
STU05479,Italiano,2.5,DOC0031
STU05479,Matematica,8.5,DOC0042
STU05479,Matematica,4.75,DOC0042
STU05479,Inglese,7.75,DOC0086
STU05479,Inglese,8.25,DOC0086
STU05479,Inglese,9.75,DOC0086
STU05480,Italiano,5.5,DOC0031
STU05480,Italiano,3.25,DOC0031
STU05480,Matematica,7.75,DOC0042
STU05480,Matematica,6.25,DOC0042
STU05480,Matematica,7.75,DOC0042
STU05480,Inglese,3.25,DOC0086
STU05480,Inglese,9.75,DOC0086
STU05481,Italiano,3.5,DOC0031
STU05481,Italiano,8.25,DOC0031
STU05481,Matematica,7.5,DOC0042
STU05481,Matematica,6.75,DOC0042
STU05481,Inglese,4.5,DOC0086
STU05481,Inglese,3.75,DOC0086
STU05482,Italiano,8.5,DOC0031
STU05482,Italiano,6.75,DOC0031
STU05482,Matematica,6.75,DOC0042
STU05482,Matematica,1.25,DOC0042
STU05482,Matematica,6.25,DOC0042
STU05482,Inglese,8.25,DOC0086
STU05482,Inglese,5.5,DOC0086
STU05482,Inglese,1.75,DOC0086
STU05483,Italiano,5.25,DOC0088
STU05483,Italiano,2.5,DOC0088
STU05483,Matematica,9.75,DOC0075
STU05483,Matematica,3.75,DOC0075
STU05483,Matematica,8.25,DOC0075
STU05483,Inglese,1.5,DOC0061
STU05483,Inglese,9.25,DOC0061
STU05484,Italiano,7.5,DOC0088
STU05484,Italiano,3.75,DOC0088
STU05484,Matematica,4.75,DOC0075
STU05484,Matematica,2.25,DOC0075
STU05484,Inglese,8.25,DOC0061
STU05484,Inglese,7.75,DOC0061
STU05485,Italiano,1.5,DOC0088
STU05485,Italiano,7.75,DOC0088
STU05485,Italiano,9.5,DOC0088
STU05485,Matematica,6.75,DOC0075
STU05485,Matematica,3.5,DOC0075
STU05485,Inglese,1.25,DOC0061
STU05485,Inglese,5.75,DOC0061
STU05486,Italiano,5.75,DOC0088
STU05486,Italiano,5.25,DOC0088
STU05486,Italiano,2.75,DOC0088
STU05486,Matematica,8.5,DOC0075
STU05486,Matematica,7.25,DOC0075
STU05486,Matematica,4.75,DOC0075
STU05486,Inglese,4.25,DOC0061
STU05486,Inglese,3.25,DOC0061
STU05486,Inglese,6.5,DOC0061
STU05487,Italiano,8.25,DOC0088
STU05487,Italiano,1.5,DOC0088
STU05487,Matematica,7.5,DOC0075
STU05487,Matematica,6.5,DOC0075
STU05487,Inglese,3.25,DOC0061
STU05487,Inglese,3.25,DOC0061
STU05488,Italiano,4.5,DOC0088
STU05488,Italiano,7.25,DOC0088
STU05488,Italiano,8.25,DOC0088
STU05488,Matematica,7.5,DOC0075
STU05488,Matematica,9.5,DOC0075
STU05488,Matematica,9.25,DOC0075
STU05488,Inglese,9.5,DOC0061
STU05488,Inglese,4.5,DOC0061
STU05488,Inglese,9.75,DOC0061
STU05489,Italiano,4.75,DOC0088
STU05489,Italiano,7.25,DOC0088
STU05489,Matematica,7.25,DOC0075
STU05489,Matematica,8.5,DOC0075
STU05489,Inglese,9.75,DOC0061
STU05489,Inglese,3.75,DOC0061
STU05489,Inglese,4.75,DOC0061
STU05490,Italiano,7.25,DOC0088
STU05490,Italiano,4.25,DOC0088
STU05490,Italiano,2.5,DOC0088
STU05490,Matematica,7.75,DOC0075
STU05490,Matematica,6.25,DOC0075
STU05490,Matematica,3.25,DOC0075
STU05490,Inglese,8.75,DOC0061
STU05490,Inglese,7.75,DOC0061
STU05490,Inglese,2.5,DOC0061
STU05491,Italiano,7.75,DOC0046
STU05491,Italiano,5.75,DOC0046
STU05491,Italiano,8.25,DOC0046
STU05491,Matematica,3.5,DOC0073
STU05491,Matematica,7.5,DOC0073
STU05491,Inglese,9.5,DOC0091
STU05491,Inglese,3.5,DOC0091
STU05492,Italiano,7.5,DOC0046
STU05492,Italiano,4.75,DOC0046
STU05492,Italiano,7.25,DOC0046
STU05492,Matematica,9.25,DOC0073
STU05492,Matematica,6.75,DOC0073
STU05492,Inglese,5.75,DOC0091
STU05492,Inglese,2.5,DOC0091
STU05493,Italiano,7.5,DOC0046
STU05493,Italiano,9.25,DOC0046
STU05493,Matematica,4.75,DOC0073
STU05493,Matematica,3.5,DOC0073
STU05493,Inglese,8.5,DOC0091
STU05493,Inglese,5.75,DOC0091
STU05493,Inglese,3.75,DOC0091
STU05494,Italiano,1.5,DOC0046
STU05494,Italiano,8.75,DOC0046
STU05494,Matematica,9.5,DOC0073
STU05494,Matematica,8.25,DOC0073
STU05494,Inglese,5.25,DOC0091
STU05494,Inglese,6.25,DOC0091
STU05494,Inglese,9.75,DOC0091
STU05495,Italiano,6.5,DOC0046
STU05495,Italiano,2.25,DOC0046
